,number,value,datetime_start,datetime_complete,duration,params_beta,params_f_cross_layer,params_hi5_cin_fn_k,params_hi5_dur_cin_par1,params_hi5_rel_beta,params_hpv16_cin_fn_k,params_hpv16_dur_cin_par1,params_hpv18_cin_fn_k,params_hpv18_dur_cin_par1,params_m_cross_layer,params_ohr_cin_fn_k,params_ohr_dur_cin_par1,params_ohr_rel_beta,state
1728,1728,34.46404717,43:56.4,49:51.1,0 days 00:05:54.721354,0.488910785,0.122685601,0.01431456,8.649005521,0.867461798,0.293133396,6.734135973,0.343965876,3.853131042,0.554057891,0.03091066,1.327143037,0.286635019,COMPLETE
676,676,34.46558875,47:51.1,54:28.7,0 days 00:06:37.620241,0.303898367,0.235496605,0.148762814,1.43831249,0.034754566,0.223716021,7.01403324,0.618162413,3.81197747,0.815820461,0.25605089,3.034218096,0.508120959,COMPLETE
1281,1281,34.46651949,50:50.4,56:40.8,0 days 00:05:50.398136,0.209233552,0.260825443,0.034873717,1.397245618,0.920731798,0.294898446,4.457846986,0.475093548,2.069475001,0.553975409,0.136045426,3.912749843,0.230123115,COMPLETE
1555,1555,34.46819167,16:00.3,21:55.2,0 days 00:05:54.899441,0.213946519,0.258941833,0.229064522,1.005429625,0.960222655,0.340064062,4.601527016,0.376874782,2.165030786,0.521706695,0.107074699,3.859332184,0.339297126,COMPLETE
1599,1599,34.46841638,08:25.5,14:25.4,0 days 00:05:59.902021,0.289552635,0.116704135,0.044620166,3.735376915,0.861529747,0.250984902,6.323507946,0.554757237,3.834679372,0.496278902,0.041211591,1.029343603,0.282011163,COMPLETE
351,351,34.46869234,36:49.1,43:26.0,0 days 00:06:36.880793,0.33563003,0.331514689,0.028725441,1.206693649,0.872255243,0.261659719,5.749066957,0.686378524,3.55202468,0.022256761,0.106569562,2.225487605,0.423784703,COMPLETE
1224,1224,34.4713349,44:20.2,50:14.2,0 days 00:05:54.044725,0.220094939,0.179166952,0.00452378,1.564459863,0.917741713,0.336252056,4.878594617,0.40471896,2.871765687,0.480433374,0.10960055,3.985687848,0.40193586,COMPLETE
276,276,34.472198,57:27.0,03:59.6,0 days 00:06:32.575736,0.270163665,0.622831443,0.671500431,2.565514031,0.959905648,0.140801692,6.840797464,0.466523149,1.646068044,0.849559261,0.024843901,4.716299328,0.917588992,COMPLETE
1101,1101,34.47277107,21:12.5,28:27.8,0 days 00:07:15.360565,0.303702451,0.154870406,0.089214949,1.000914312,0.80353043,0.248388799,6.27914288,0.482329938,2.924615298,0.354273799,0.020953584,3.104489691,0.456285392,COMPLETE
452,452,34.47412545,49:53.6,56:32.4,0 days 00:06:38.870892,0.26967586,0.44237202,0.110324656,1.813412654,0.951721955,0.272820868,6.305079797,0.619080322,1.769676152,0.998586654,0.001796489,4.522289222,0.699041638,COMPLETE
1354,1354,34.47459862,17:28.1,23:24.7,0 days 00:05:56.556098,0.201548995,0.254443068,0.000725656,1.890656604,0.941097298,0.315964016,5.089828356,0.326110585,4.636222221,0.661955905,0.163825713,5.176545251,0.264630984,COMPLETE
1099,1099,34.47533064,19:53.9,27:01.9,0 days 00:07:07.993321,0.304740214,0.192811163,0.073111042,1.160592888,0.803377653,0.253756263,6.422264077,0.150209924,3.211472537,0.844738852,0.0288789,3.908957475,0.430873638,COMPLETE
1953,1953,34.47737104,50:34.7,58:53.7,0 days 00:08:18.987356,0.194294854,0.151248752,0.722669779,1.371964161,0.878761977,0.192434206,5.574948585,0.476662542,6.696439298,0.501745406,0.072984375,3.903857557,0.303336794,COMPLETE
1799,1799,34.47838775,10:37.6,17:19.5,0 days 00:06:41.837535,0.499350415,0.078687637,0.015547343,7.313382921,0.883613761,0.284914436,5.804176799,0.378965396,3.731925489,0.498325039,0.069977946,4.737258976,0.273860163,COMPLETE
819,819,34.47923608,13:29.5,19:55.4,0 days 00:06:25.902967,0.342650423,0.281640229,0.0390668,3.130279425,0.132634489,0.258047141,6.198654466,0.39119134,4.071753458,0.939800575,0.204683512,2.646745625,0.680125161,COMPLETE
1341,1341,34.48044819,01:45.5,07:40.3,0 days 00:05:54.868772,0.21158612,0.213229736,0.017104355,1.656483709,0.924330608,0.292166341,4.923626271,0.307926176,5.99918081,0.582275946,0.20878097,4.793393382,0.250150489,COMPLETE
1422,1422,34.48198127,39:55.7,45:50.0,0 days 00:05:54.377674,0.262361707,0.216322632,0.016781714,2.042150556,0.921212784,0.289282349,5.554112502,0.480089429,3.045109012,0.483281511,0.216772249,5.21036809,0.311705509,COMPLETE
195,195,34.48207329,10:17.8,16:52.9,0 days 00:06:35.108658,0.463394974,0.103649732,0.630697768,1.472054085,0.834661899,0.192095068,5.097989448,0.51379133,2.999401551,0.83961615,0.049879081,3.3039011,0.692263215,COMPLETE
1571,1571,34.48264749,35:06.5,41:13.5,0 days 00:06:06.998918,0.210856131,0.165234148,0.075003241,1.147198682,0.942963649,0.295988895,5.371397389,0.499231302,3.19596862,0.677862433,0.083793965,4.409405467,0.387035856,COMPLETE
897,897,34.48300412,20:14.2,27:07.1,0 days 00:06:52.921686,0.305469322,0.099572917,0.401914001,2.139895397,0.034377998,0.291745073,4.407243073,0.696984345,3.230274844,0.980579653,0.256341645,2.678067431,0.671911624,COMPLETE
832,832,34.48563708,31:12.6,37:21.2,0 days 00:06:08.605195,0.301023695,0.337668115,0.041808919,2.986210202,0.123474797,0.267194944,5.941062783,0.425700719,3.672001473,0.425320019,0.179319099,2.581667183,0.649540918,COMPLETE
1864,1864,34.48751207,29:18.0,35:11.7,0 days 00:05:53.703822,0.200308411,0.017155335,0.54074662,1.773798363,0.99982947,0.339908856,6.259931287,0.040541183,4.531459867,0.480399076,0.087652905,3.613714417,0.271938705,COMPLETE
639,639,34.48946888,58:04.7,04:38.8,0 days 00:06:34.160559,0.473034035,0.885318325,0.116185884,6.959866839,0.878706894,0.164891606,10.903759,0.727248311,2.735723785,0.923633027,0.063955358,2.73868102,0.488529741,COMPLETE
1307,1307,34.48953863,23:26.5,29:25.7,0 days 00:05:59.205253,0.221052117,0.274077649,0.048814376,1.643623406,0.943684796,0.290448199,4.932142686,0.363662382,2.350160254,0.501108396,0.195996555,3.948062645,0.323734138,COMPLETE
1898,1898,34.49213154,11:16.7,18:00.1,0 days 00:06:43.411594,0.295098519,0.21869185,0.036829493,2.030727742,0.956830258,0.325507705,5.974571061,0.455542699,4.0241503,0.522497443,0.130995376,4.558063315,0.243682368,COMPLETE
1327,1327,34.4921927,47:08.4,53:03.9,0 days 00:05:55.585490,0.206895311,0.289315458,0.061441798,1.475048079,0.903000858,0.341362738,5.580384114,0.420674647,2.895548413,0.520786946,0.093716424,4.041464664,0.347900688,COMPLETE
775,775,34.49233497,14:05.9,21:03.2,0 days 00:06:57.244950,0.35154066,0.261822936,0.156692497,2.409396019,0.523160642,0.186757278,7.971258584,0.505172343,3.181022775,0.858854204,0.125394347,3.813971889,0.527587693,COMPLETE
783,783,34.49356369,26:08.6,32:39.3,0 days 00:06:30.642986,0.302053692,0.506497529,0.226977731,1.393117619,0.866520805,0.275998768,5.882632511,0.447432612,3.524241063,0.793019992,0.02449432,2.732944481,0.640706376,COMPLETE
1403,1403,34.49746054,16:43.9,22:38.8,0 days 00:05:54.906394,0.207850008,0.254448837,0.661817123,1.703716646,0.999284383,0.351735981,4.910586295,0.464337852,2.58858306,0.572238936,0.146163646,3.599354795,0.242987995,COMPLETE
1004,1004,34.4988946,37:26.8,43:12.0,0 days 00:05:45.230619,0.266013886,0.37327191,0.137371623,1.012628256,0.972386341,0.179892277,6.865198652,0.93240282,1.713683279,0.472585229,0.084268447,8.096280413,0.511709252,COMPLETE
986,986,34.50177213,23:02.0,30:57.6,0 days 00:07:55.601400,0.262549125,0.408333241,0.112991086,1.523042314,0.783733571,0.215708632,7.6608193,0.982944651,1.307344237,0.453009337,0.14298775,3.351527516,0.415294857,COMPLETE
2003,2003,34.5021741,57:47.6,03:43.0,0 days 00:05:55.344454,0.187503674,0.226924519,0.036620145,6.372237983,0.925927996,0.300128825,6.605498951,0.425468321,3.349663378,0.717610105,0.040006568,3.77606517,0.257171348,COMPLETE
1391,1391,34.5040734,01:16.6,07:11.1,0 days 00:05:54.545980,0.124388881,0.496407177,0.020053166,1.001113477,0.955708353,0.37352965,5.497606452,0.475984702,4.266499856,0.5725244,0.143646959,3.336066825,0.356950257,COMPLETE
383,383,34.50441704,19:35.4,26:10.9,0 days 00:06:35.579948,0.227531777,0.149849874,0.077809677,2.814172731,0.944585093,0.244329892,6.423744912,0.577440603,1.815706337,0.873424959,0.029285614,5.894648868,0.642271688,COMPLETE
859,859,34.505917,05:40.5,12:28.1,0 days 00:06:47.518078,0.306204103,0.060971222,0.045947383,2.551237244,0.116050379,0.256773428,5.68284624,0.363234639,3.657605388,0.960692907,0.209025267,1.56525521,0.699574208,COMPLETE
925,925,34.50669657,57:56.7,04:47.4,0 days 00:06:50.695153,0.296888472,0.658408451,0.027265396,1.261087562,0.750885399,0.203640596,6.924625134,0.915119761,2.923806761,0.323735548,0.007971461,2.257374805,0.756078942,COMPLETE
835,835,34.5089584,34:33.5,40:44.1,0 days 00:06:10.558908,0.296800913,0.278688168,0.02392326,3.118848841,0.067845638,0.256914681,5.760593581,0.422867141,3.678177497,0.941697067,0.150885517,2.206415812,0.635567754,COMPLETE
1022,1022,34.50985856,44:22.3,50:46.8,0 days 00:06:24.488029,0.297766467,0.347172856,0.156304225,1.684587062,0.992538286,0.255451627,7.309146229,0.937208179,1.897502139,0.388757797,0.121084312,3.596751782,0.507588674,COMPLETE
1326,1326,34.5104155,43:56.9,49:50.7,0 days 00:05:53.857115,0.163102688,0.455147136,0.052712363,1.426392326,0.9559481,0.305068104,5.554636927,0.42003456,2.868043142,0.516770972,0.089170935,4.171859485,0.350649325,COMPLETE
499,499,34.51256922,53:16.6,59:51.9,0 days 00:06:35.293600,0.145083905,0.013782712,0.000603103,10.07755042,0.23730436,0.256755809,7.622971172,0.674374397,1.485224135,0.434147304,0.042821569,7.723934929,0.71744711,COMPLETE
428,428,34.51321994,18:49.9,25:17.9,0 days 00:06:28.052262,0.101562204,0.11863213,0.312246017,3.390357623,0.933560018,0.194477879,6.591086279,0.472172094,2.615192907,0.977155131,0.057432017,3.98809086,0.335966265,COMPLETE
298,298,34.51437804,26:43.8,33:18.5,0 days 00:06:34.633128,0.428860557,0.038335388,0.027980981,1.882923307,0.902151643,0.192286519,8.121156462,0.466828511,3.655531419,0.930824057,0.075090359,3.277000208,0.59793709,COMPLETE
1156,1156,34.51563971,22:39.0,28:37.1,0 days 00:05:58.134452,0.310463707,0.244734379,0.01722517,2.716009651,0.938775868,0.172337779,6.827403064,0.999930075,3.508970336,0.409236445,0.111621636,6.247980311,0.500488223,COMPLETE
181,181,34.5167441,51:13.4,57:49.3,0 days 00:06:35.847344,0.451083927,0.002411124,0.913845267,2.648974527,0.962786672,0.171589249,5.641302479,0.563058917,3.139818227,0.903188317,0.089890945,2.271924881,0.529755707,COMPLETE
1670,1670,34.5169674,34:59.1,40:54.2,0 days 00:05:55.112750,0.264747875,0.137359706,0.045114495,7.106701104,0.882597046,0.247792967,5.891965116,0.396165049,4.041772429,0.451623792,0.056461753,4.540644044,0.211900865,COMPLETE
990,990,34.51894814,30:30.4,39:38.5,0 days 00:09:08.140682,0.276710626,0.401535106,0.097458136,1.408608259,0.781913569,0.217548859,7.119892954,0.997002686,1.135180952,0.392576603,0.146355589,3.286998593,0.47510153,COMPLETE
337,337,34.52066841,18:37.5,25:13.2,0 days 00:06:35.661674,0.448415636,0.178901239,0.200511742,1.797500523,0.997883823,0.319925083,6.017517105,0.427127525,3.785774934,0.445382625,0.157031166,3.076644708,0.587272337,COMPLETE
1808,1808,34.52352477,23:18.0,29:47.1,0 days 00:06:29.122441,0.252634636,0.158692916,0.040949278,1.202784688,0.936624141,0.235340358,6.248750488,0.431106662,4.035849469,0.442132807,0.01459387,10.80796782,0.449960005,COMPLETE
1253,1253,34.52375021,19:33.7,25:28.7,0 days 00:05:55.023213,0.253405307,0.241229112,0.022305334,1.398632669,0.941306404,0.298695649,4.832416493,0.459878126,2.734830808,0.537942758,0.138640112,4.40505037,0.320125703,COMPLETE
633,633,34.52480124,50:43.8,57:18.5,0 days 00:06:34.644061,0.49954994,0.334178961,0.050818322,1.644185144,0.175335904,0.166666849,11.59442858,0.653907378,2.220410897,0.151543853,0.083274049,3.800230473,0.571003922,COMPLETE
864,864,34.52541887,12:28.1,19:24.9,0 days 00:06:56.815477,0.330659569,0.263771187,0.031942774,2.587413096,0.100142184,0.22295645,6.123086009,0.443539742,3.087711238,0.953989417,0.199752825,2.469245259,0.651515862,COMPLETE
1636,1636,34.52680669,53:37.8,59:58.6,0 days 00:06:20.765790,0.268243211,0.147630935,0.029435684,7.347834056,0.839011417,0.224899467,6.561259768,0.42526746,3.88162981,0.550957826,0.02835153,4.221951046,0.317370719,COMPLETE
1024,1024,34.5295921,46:17.5,52:37.0,0 days 00:06:19.479170,0.283649175,0.366664797,0.115238171,1.200708816,0.950222676,0.262568915,7.302457118,0.902762775,1.970129387,0.464949189,0.163314638,2.707278961,0.510515839,COMPLETE
1536,1536,34.53104175,54:09.0,00:01.4,0 days 00:05:52.361154,0.163502374,0.216137432,0.091112369,1.204005504,0.329726157,0.30913769,5.540507236,0.58279891,3.118137665,0.540958989,0.038759368,4.197869584,0.318162612,COMPLETE
523,523,34.53307871,24:46.1,31:20.9,0 days 00:06:34.819568,0.374691485,0.071704826,0.094712557,1.418237462,0.979838985,0.26162523,5.406970685,0.484126653,2.416253499,0.467567704,0.037625549,4.17242753,0.387287416,COMPLETE
1049,1049,34.5338633,19:18.6,25:40.9,0 days 00:06:22.228177,0.312359922,0.362592976,0.139285868,1.354191348,0.828887266,0.202078309,7.185198111,0.999472747,3.374645521,0.400686977,0.065705514,2.580593112,0.517804185,COMPLETE
1995,1995,34.53515896,48:01.9,54:01.6,0 days 00:05:59.614506,0.288873627,0.150062721,0.016382193,1.332613739,0.96151081,0.274205875,6.128375318,0.472205741,2.893476971,0.491151373,0.12740413,4.732669043,0.414761788,COMPLETE
502,502,34.53656202,56:33.1,03:09.3,0 days 00:06:36.130189,0.360385299,0.042805236,0.074584994,9.367044185,0.759498793,0.205973626,7.188768595,0.675923096,2.839569747,0.475406352,0.037350432,8.297189466,0.719115035,COMPLETE
538,538,34.54072358,44:46.1,51:18.0,0 days 00:06:31.940976,0.067927753,0.444627083,0.001331957,9.729778459,0.86386324,0.245287961,7.254683986,0.072602853,2.659893005,0.998712806,0.000530064,4.480645094,0.501746618,COMPLETE
1457,1457,34.54209404,21:25.0,27:19.6,0 days 00:05:54.540218,0.413669943,0.247218285,0.077417209,1.299787587,0.964004829,0.255418162,5.501943764,0.433337607,2.184598622,0.552547038,0.197308605,3.432567933,0.223937255,COMPLETE
119,119,34.5430153,28:58.0,36:00.3,0 days 00:07:02.335097,0.443050889,0.181706301,0.517355406,2.567603719,0.839627537,0.179802471,8.117024232,0.448367006,3.565104371,0.900803452,0.026267382,3.375559611,0.547767837,COMPLETE
721,721,34.54399903,46:27.0,04:20.2,0 days 00:17:53.213700,0.108664758,0.284255958,0.193335014,1.801438491,0.454247806,0.267813267,7.533526233,0.629101285,3.468435473,0.906218771,0.085702361,2.106426324,0.63242135,COMPLETE
959,959,34.54427842,45:22.6,51:02.7,0 days 00:05:40.052080,0.286228405,0.058094644,0.334066819,1.503386654,0.879155106,0.252385125,5.964105719,0.691165043,3.718721515,0.765419864,0.044551283,1.913525389,0.70632916,COMPLETE
1812,1812,34.55052168,28:51.3,34:45.6,0 days 00:05:54.343994,0.265931338,0.037968453,0.041976545,10.20035871,0.942790277,0.187667485,6.280591755,0.47784085,4.553233015,0.516660759,0.1061223,3.667950158,0.263394178,COMPLETE
1759,1759,34.55126872,19:53.9,25:57.9,0 days 00:06:04.027381,0.499027456,0.084001802,0.043196396,7.394537108,0.851979987,0.25058075,6.085238094,0.308944918,4.038351102,0.467349181,0.032579591,1.327216731,0.293255597,COMPLETE
434,434,34.55564234,27:05.4,33:39.6,0 days 00:06:34.169484,0.479381461,0.122023996,0.018535218,3.9457263,0.627459431,0.226751556,5.226776361,0.407358212,2.18566147,0.910902785,0.074588027,4.860131302,0.512396023,COMPLETE
1367,1367,34.55985016,34:36.2,40:30.7,0 days 00:05:54.433647,0.173684887,0.199355341,0.035025331,1.247355146,0.968356516,0.274074914,4.653192933,0.491422867,6.018017792,0.472122696,0.136582416,4.298804994,0.247165919,COMPLETE
1236,1236,34.56134392,57:40.3,03:33.6,0 days 00:05:53.397662,0.235929054,0.218311885,0.042857495,1.192602145,0.977878531,0.320504586,5.13774586,0.444550843,3.278390586,0.533145177,0.166269553,3.931592217,0.39489208,COMPLETE
1504,1504,34.56184495,15:19.5,21:12.7,0 days 00:05:53.162533,0.252421981,0.27936311,0.059765969,1.862758902,0.961490071,0.347798357,5.718431505,0.363541198,6.50118114,0.493307977,0.017365629,5.010625778,0.304326134,COMPLETE
667,667,34.56196746,35:39.7,42:16.3,0 days 00:06:36.561297,0.331467751,0.299710296,0.174126261,1.042929277,0.063058128,0.255214103,7.432871389,0.468950762,3.215954878,0.754467424,0.235670548,2.810719007,0.552473692,COMPLETE
1715,1715,34.56799394,28:07.7,34:02.8,0 days 00:05:55.053116,0.498056862,0.059892189,0.031142533,7.43975467,0.886004377,0.284988732,6.116485697,0.474488246,4.113202784,0.472652263,0.079189286,1.39076125,0.315532687,COMPLETE
1450,1450,34.56927746,11:48.6,17:45.3,0 days 00:05:56.692953,0.257839475,0.116218433,0.24077634,1.674446228,0.911203365,0.354047595,5.337167015,0.472848672,4.346569687,0.456575728,0.097585706,4.697893069,0.323895957,COMPLETE
1310,1310,34.5734162,26:07.7,31:58.5,0 days 00:05:50.818801,0.125746817,0.476505011,0.074192362,1.311154618,0.94412936,0.354687434,5.077463071,0.403842554,1.685858488,0.562069694,0.098535449,3.981083774,0.321771444,COMPLETE
809,809,34.5739003,01:01.7,07:40.6,0 days 00:06:38.888293,0.315741902,0.214001454,0.051055669,2.83357261,0.172462582,0.334223337,4.65385374,0.40840457,3.579389124,0.917904535,0.187452825,3.019580121,0.676030011,COMPLETE
929,929,34.57533418,03:49.9,10:53.2,0 days 00:07:03.239942,0.296329745,0.689945781,0.705513075,1.256251614,0.742275956,0.252446613,7.077353463,0.848225178,2.800679484,0.378358549,0.008652307,2.434029534,0.726822457,COMPLETE
946,946,34.57544235,29:43.2,35:00.1,0 days 00:05:16.924586,0.334673404,0.464289874,0.040344328,1.712029732,0.503845625,0.274893011,4.952070978,0.727403114,2.705374114,0.968831197,0.498657513,2.17658455,0.098640038,COMPLETE
773,773,34.57683438,12:15.3,19:12.1,0 days 00:06:56.828702,0.32176972,0.041260854,0.037593741,4.116220635,0.530723126,0.182758616,11.98159741,0.498752118,3.175529428,0.871473948,0.163404588,3.881413271,0.567996416,COMPLETE
912,912,34.57898822,40:33.9,47:16.5,0 days 00:06:42.654948,0.314571289,0.7658377,0.732686318,2.055783554,0.840600612,0.363126191,3.724701938,0.464445291,3.25652789,0.246795483,0.163587443,2.933378324,0.711992388,COMPLETE
248,248,34.58200388,19:47.6,26:32.8,0 days 00:06:45.188540,0.47671145,0.055958598,0.017589819,2.393575732,0.875077719,0.218984124,6.291066029,0.458894577,3.442128125,0.68513579,0.004970222,3.831673622,0.671855891,COMPLETE
104,104,34.58771063,17:18.9,26:02.6,0 days 00:08:43.673700,0.356835568,0.081909145,0.066362065,4.238451178,0.967168936,0.203733819,6.875591716,0.539374571,2.582178264,0.946003813,0.228988344,3.930302634,0.65621777,COMPLETE
894,894,34.59156114,15:58.9,22:59.6,0 days 00:07:00.658496,0.227001408,0.577937757,0.405535097,2.217365878,0.036282174,0.292475606,3.906254718,0.787699886,3.217447494,0.514181215,0.252449548,2.631491048,0.732720757,COMPLETE
666,666,34.59205483,34:34.9,41:12.3,0 days 00:06:37.359080,0.313390468,0.292249375,0.164962635,1.055817385,0.172037755,0.254426312,6.70020105,0.475531539,4.03037138,0.796535428,0.194741966,2.326592116,0.556048277,COMPLETE
838,838,34.59219314,38:20.6,44:26.1,0 days 00:06:05.457737,0.310624462,0.27816028,0.245064675,2.939742087,0.088231137,0.251992155,5.500329722,0.406465203,3.608674421,0.945791181,0.162208188,2.261161933,0.669331402,COMPLETE
124,124,34.59222762,36:00.4,42:12.1,0 days 00:06:11.630471,0.426725231,0.043617924,0.542874309,1.263637988,0.980639549,0.243109173,8.840508506,0.449390638,4.133701956,0.704424051,0.00750643,4.070125505,0.547422059,COMPLETE
1660,1660,34.59245989,23:02.1,28:59.1,0 days 00:05:56.957801,0.284635634,0.146562589,0.020576174,7.148763142,0.8365911,0.211756888,6.078235561,0.402224053,4.533830627,0.492377014,0.018227352,4.676572332,0.20304636,COMPLETE
492,492,34.5953909,43:07.7,49:42.3,0 days 00:06:34.657451,0.345301335,0.487159402,0.056674419,10.66685739,0.210814066,0.158153765,8.036916235,0.621606242,2.276167202,0.912931134,0.304029484,3.879526565,0.681959628,COMPLETE
1999,1999,34.59608795,52:04.5,58:00.1,0 days 00:05:55.573665,0.293343032,0.168539951,0.000382958,8.189086917,0.840778737,0.205054974,5.741493732,0.476725117,2.652542728,0.550050875,0.126094809,3.528320134,0.490315606,COMPLETE
1882,1882,34.59644995,51:55.9,57:50.1,0 days 00:05:54.257928,0.451987091,0.203709549,0.069839841,8.04230969,0.888162666,0.275155513,5.048991778,0.407256626,4.345600417,0.570601808,0.00107509,7.503109473,0.24937578,COMPLETE
